h,a,pp,i,n,e,ss;HH,AE,P,IY,N,AH,S;s; 
t,i,ll;T,IH,L;s; 
h,e,n,r,y;HH,EH,N,R,IY;s; 
i,n;IH,N;s; 
o,f;AH,V;s; 
w,i,th;W,IH,DH;s; 
h,i,s;HH,IH,Z;s; 
a,n,d;AH,N,D;s; 
a,n,d;AH,N,D;s; 
w,i,th;W,IH,DH;s; 
th,e;DH,AH;s; 
p,ee,r,s;P,IY,R,Z;s; 
b,e;B,IY;s; 
a,t;AE,T;s; 
th,e,n;DH,EH,N;s; 
w,i,ll;W,IH,L;s; 
i;AY;s; 
a,l,o,f,t;AH,L,AO,F,T;s; 
th,e;DH,AH;s; 
w,i,th;W,IH,DH;s; 
s,w,ee,t;S,W,IY,T;s; 
s,m,e,ll;S,M,EH,L;s; 
th,e;DH,AH;s; 
ai,r;EH,R;s; 
sh,a,ll;SH,AE,L;s; 
b,e;B,IY;s; 
p,e,r,f,u,m,e,d;P,ɐ,R,F,Y,ǝ,M,D;s; 
a,n,d;AH,N,D;s; 
i,n;IH,N;s; 
m,y;M,AY;s; 
s,t,a,n,d,a,r,d;S,T,AW,N,D,ǝ,R,D;s; 
b,ea,r;B,EH,R;s; 
th,e;DH,AH;s; 
a,r,m,s;AA,R,M,Z;s; 
o,f;AH,V;s; 
y,o,r,k;Y,AO,R,K;s; 
t,o;T,UW;s; 
w,i,th;W,IH,DH;s; 
th,e;DH,AH;s; 
o,f;AH,V;s; 
l,a,n,c,a,s,t,e,r;L,AW,NG,K,AW,S,T,ǝ,R;s; 
a,n,d;AH,N,D;s; 
p,e,r,f,o,ce;P,ER,F,AO,R,S;s; 
h,i,m;HH,IH,M;s; 
y,ie,l,d;Y,IY,L,D;s; 
th,e;DH,AH;s; 
c,r,o,w,n;K,r,ǝ,UH,N;s; 
b,oo,k,i,sh;B,UH,K,IH,SH;s; 
h,a,th;HH,AE,TH;s; 
f,ai,r;F,EH,R;s; 
e,n,g,l,a,n,d;IH,NG,G,L,AH,N,D;s; 
d,o,w,n;D,ǝ,UH,N;s; 
i,f;IH,F;s; 
y,o,r,k;Y,AO,R,K;s; 
i,ll;IH,L;s; 
h,i,m,s,e,l,f;HH,IH,M,S,EH,L,F;s; 
i,n;IH,N;s; 
th,e,n;DH,EH,N;s; 
l,e,t;L,EH,T;s; 
h,i,m;HH,IH,M;s; 
b,e;B,IY;s; 
th,e;DH,AH;s; 
t,e,ll;T,EH,L;s; 
th,ee;DH,IY;s; 
wh,h,y;ʍ,ǝ,IH;s; 
i;AY;s; 
a,m;AE,M;s; 
u,n,m,ee,t;ɤ,N,M,IY,T;s; 
f,o,r;F,AO,R;s; 
i;AY;s; 
c,a,nn,o,t;K,AE,N,AA,T;s; 
th,ee;DH,IY;s; 
i,n;IH,N;s; 
i,f;IH,F;s; 
i;AY;s; 
b,e;B,IY;s; 
a,pp,oi,n,t,e,d;P,ǝ,IH,N,T,IH,D;s; 
f,o,r;F,AO,R;s; 
th,e;DH,AH;s; 
m,y;M,AY;s; 
l,o,r,d;L,AO,R,D;s; 
o,f;AH,V;s; 
w,i,ll;W,IH,L;s; 
k,ee,p;K,IY,P;s; 
m,e;M,IY;s; 
o,r;AO,R;s; 
t,i,ll;T,IH,L;s; 
b,e;B,IY;s; 
w,o,n;W,ɤ,N;s; 
i,n,t,o;IH,N,T,UW;s; 
th,e;DH,AH;s; 
l,a,s,t;L,AE,S,T;s; 
i;AY;s; 
o,n;AA,N;s; 
h,i,s;HH,IH,Z;s; 
w,i,ll;W,IH,L;s; 
t,i,ll;T,IH,L;s; 
p,a,r,i,s;P,EH,R,IH,S;s; 
w,a,s;W,AA,Z;s; 
a,n,d;AH,N,D;s; 
l,o,s,t;L,AO,S,T;s; 
d,o,th;D,AO,TH;s; 
y,o,r,k;Y,AO,R,K;s; 
f,o,r;F,AO,R;s; 
a;AH;s; 
d,u,n,g,h,i,ll;D,ɤ,NG,-,ˌ,IH,L;s; 
v,i,ll,ai,n;V,IH,L,AH,N;s; 
a,n,d;AH,N,D;s; 
f,o,r;F,AO,R;s; 
th,i,s;DH,IH,S;s; 
s,p,ee,ch;S,P,IY,CH;s; 
i;AY;s; 
d,o;D,OW;s; 
b,e,s,ee,ch;B,IY,S,IY,CH;s; 
y,ou,r;Y,AO,R;s; 
m,a,j,e,s,t,y;M,AE,JH,AH,S,T,IY;s; 
l,e,t;L,EH,T;s; 
h,i,m;HH,IH,M;s; 
a,ll;AA,L;s; 
th,e;DH,AH;s; 
o,f;AH,V;s; 
th,e;DH,AH;s; 
u,p,o,n;AH,P,AA,N;s; 
a,n,d;AH,N,D;s; 
th,ei,r;DH,EH,R;s; 
t,r,a,sh;T,R,AE,SH;s; 
i;AY;s; 
th,i,n,k;TH,IH,NG,K;s; 
w,e;W,IY;s; 
y,ou;Y,UW;s; 
a,t;AE,T;s; 
a,n;AE,N;s; 
i,n,ch;IH,N,CH;s; 
wh,a,t;W,AH,T;s; 
m,a,d,a,m;M,AE,D,AH,M;s; 
y,ou;Y,UW;s; 
th,e;DH,AH;s; 
a,n,d;AH,N,D;s; 
f,o,r;F,AO,R;s; 
th,i,s;DH,IH,S;s; 
o,f;AH,V;s; 
p,ai,n,s;P,EH,N,Z;s; 
m,y;M,AY;s; 
l,o,r,d;L,AO,R,D;s; 
w,i,ll;W,IH,L;s; 
i;AY;s; 
d,ou,b,t;D,ǝ,UH,T;s; 
i,t;IH,T;s; 
n,o,t;N,AA,T;s; 
s,ee;S,IY;s; 
y,ou;Y,UW;s; 
w,e,ll;W,EH,L;s; 
f,o,r;F,AO,R;s; 
g,oo,d;G,UH,D;s; 
d,e,s,e,r,t,s;D,IH,Z,ɐ,R,T,S;s; 
l,o,r,d;L,AO,R,D;s; 
m,e,th,i,n,k,s;M,IH,TH,IH,NG,K,S;s; 
y,ou;Y,UW;s; 
w,e,ll;W,EH,L;s; 
a;AH;s; 
p,r,e,tt,t,y;P,r,IH,T,ǝ,IH;s; 
p,l,o,t;P,L,AA,T;s; 
w,e,ll;W,EH,L;s; 
t,o;T,UW;s; 
b,ui,l,d;B,IH,L,D;s; 
u,p,o,n;AH,P,AA,N;s; 
m,y;M,AY;s; 
l,o,r,d;L,AO,R,D;s; 
s,ee;S,IY;s; 
th,e;DH,AH;s; 
wr,i,t;R,IH,T;s; 
wh,a,t;W,AH,T;s; 
w,e;W,IY;s; 
th,e;DH,AH;s; 
y,e,t;Y,EH,T;s; 
th,a,t;DH,AE,T;s; 
h,e,n,r,y;HH,EH,N,R,IY;s; 
sh,a,ll;SH,AE,L;s; 
b,u,t;B,AH,T;s; 
h,i,m;HH,IH,M;s; 
a,n,d;AH,N,D;s; 
a;AH;s; 
d,ea,th;D,EH,TH;s; 
wh,h,y;ʍ,ǝ,IH;s; 
th,i,s;DH,IH,S;s; 
i,s;IH,Z;s; 
t,e;T,IY;s; 
p,o,ss,e;P,AA,S,IY;s; 
w,e,ll;W,EH,L;s; 
t,o;T,UW;s; 
th,e;DH,AH;s; 
r,e,s,t;R,EH,S,T;s; 
t,e,ll;T,EH,L;s; 
m,e;M,IY;s; 
wh,a,t;W,AH,T;s; 
a,w,ai,t,s;AH,W,EY,T,S;s; 
th,e;DH,AH;s; 
o,f;AH,V;s; 
b,y;B,AY;s; 
w,a,t,e,r;W,AA,T,ǝ,R;s; 
sh,a,ll;SH,AE,L;s; 
h,e;HH,IY;s; 
a,n,d;AH,N,D;s; 
h,i,s;HH,IH,Z;s; 
e,n,d;EH,N,D;s; 
wh,a,t;W,AH,T;s; 
sh,a,ll;SH,AE,L;s; 
th,e;DH,AH;s; 
o,f;AH,V;s; 
l,e,t;L,EH,T;s; 
h,i,m;HH,IH,M;s; 
sh,u,n;SH,ɤ,N;s; 
sh,a,ll;SH,AE,L;s; 
h,e;HH,IY;s; 
b,e;B,IY;s; 
u,p,o,n;AH,P,AA,N;s; 
th,e;DH,AH;s; 
s,a,n,d,y;S,AE,N,D,IY;s; 
p,l,ai,n,s;P,L,EY,N,Z;s; 
th,a,n;DH,AE,N;s; 
s,t,a,n,d;S,T,AE,N,D;s; 
m,y;M,AY;s; 
l,o,r,d;L,AO,R,D;s; 
o,r,a,c,l,e,s;AO,R,AH,K,AH,L,Z;s; 
h,a,r,d,l,y;HH,AA,R,D,L,IY;s; 
a,n,d;AH,N,D;s; 
h,a,r,d,l,y;HH,AA,R,D,L,IY;s; 
th,e;DH,AH;s; 
i,s;IH,Z;s; 
i,n;IH,N;s; 
p,r,o,g,r,e,ss;P,r,OW,G,r,e,S;s; 
t,o,w,a,r,d,s;T,AH,W,AO,R,D,Z;s; 
s,ai,n,t;S,EY,N,T;s; 
a,l,b,a,n,s;AE,L,B,AE,N,Z;s; 
w,i,th;W,IH,DH;s; 
h,i,m;HH,IH,M;s; 
th,e;DH,AH;s; 
o,f;AH,V;s; 
th,i,s;DH,IH,S;s; 
l,o,v,e,l,y;L,ɤ,V,L,ǝ,IH;s; 
l,a,d,y;L,EY,D,IY;s; 
g,oe,s;G,OW,Z;s; 
a,s;AE,Z;s; 
f,a,s,t;F,AW,S,T;s; 
a,s;AE,Z;s; 
c,a,n;K,AE,N;s; 
c,a,rr,r,y;K,AW,r,ǝ,IH;s; 
th,e,m;DH,EH,M;s; 
a;AH;s; 
b,r,ea,k,f,a,s,t;B,R,EH,K,F,AH,S,T;s; 
f,o,r;F,AO,R;s; 
m,y;M,AY;s; 
l,o,r,d;L,AO,R,D;s; 
a,t;AE,T;s; 
y,ou,r;Y,AO,R;s; 
p,l,ea,s,re;P,L,EH,ZH,ER;s; 
m,y;M,AY;s; 
g,oo,d;G,UH,D;s; 
l,o,r,d;L,AO,R,D;s; 
w,i,th,i,n;W,IH,DH,IH,N;s; 
h,o;HH,OW;s; 
m,y;M,AY;s; 
l,o,r,d,s;L,AO,R,D,Z;s; 
o,f;AH,V;s; 
a,n,d;AH,N,D;s; 
t,o;T,UW;s; 
s,u,p;S,AH,P;s; 
w,i,th;W,IH,DH;s; 
m,e;M,IY;s; 
m,y;M,AY;s; 
g,oo,d;G,UH,D;s; 
l,o,r,d,s;L,AO,R,D,Z;s; 
o,f;AH,V;s; 
a,n,d;AH,N,D;s; 
ou,r;OW,R;s; 
s,u,pp,e,r;S,ɤ,P,ǝ,R;s; 
e,n,d,e,d;EH,N,D,AH,D;s; 
m,e;M,IY;s; 
i,n;IH,N;s; 
th,i,s;DH,IH,S;s; 
t,o;T,UW;s; 
m,y,s,e,l,f;M,AY,S,EH,L,F;s; 
i,n;IH,N;s; 
y,ou,r;Y,AO,R;s; 
o,f;AH,V;s; 
m,y;M,AY;s; 
i,s;IH,Z;s; 
t,o;T,UW;s; 
c,r,o,w,n;K,r,ǝ,UH,N;s; 
th,e,n;DH,EH,N;s; 
th,u,s;DH,ɤ,S;s; 
e,d,w,a,r,d;e,D,W,ǝ,R,D;s; 
th,e;DH,AH;s; 
m,y;M,AY;s; 
l,o,r,d,s;L,AO,R,D,Z;s; 
h,a,d;HH,AE,D;s; 
s,e,v,e,n;S,EH,V,AH,N;s; 
s,o,n,s;S,AH,N,Z;s; 
th,e;DH,AH;s; 
e,d,w,a,r,d;e,D,W,ǝ,R,D;s; 
th,e;DH,AH;s; 
b,l,a,ck;B,L,AE,K;s; 
o,f;AH,V;s; 
th,e;DH,AH;s; 
s,e,c,o,n,d;S,EH,K,AH,N,D;s; 
o,f;AH,V;s; 
h,a,t,f,ie,l,d;HH,AE,T,F,IY,L,D;s; 
a,n,d;AH,N,D;s; 
th,e;DH,AH;s; 
o,f;AH,V;s; 
t,o;T,UW;s; 
wh,o,m;HH,UW,M;s; 
w,a,s;W,AA,Z;s; 
o,f;AH,V;s; 
g,au,n,t;G,AO,N,T;s; 
th,e;DH,AH;s; 
o,f;AH,V;s; 
l,a,n,c,a,s,t,e,r;L,AW,NG,K,AW,S,T,ǝ,R;s; 
th,e;DH,AH;s; 
f,i,f,th;F,IH,F,T;s; 
w,a,s;W,AA,Z;s; 
e,d,m,u,n,d;EH,D,M,AH,N,D;s; 
o,f;AH,V;s; 
y,o,r,k;Y,AO,R,K;s; 
th,e;DH,AH;s; 
w,a,s;W,AA,Z;s; 
th,o,m,a,s;T,AA,M,AH,S;s; 
o,f;AH,V;s; 
w,oo,d,s,t,o,ck;W,UH,D,S,T,AA,K;s; 
o,f;AH,V;s; 
o,f;AH,V;s; 
w,a,s;W,AA,Z;s; 
th,e;DH,AH;s; 
a,n,d;AH,N,D;s; 
l,a,s,t;L,AE,S,T;s; 
e,d,w,a,r,d;e,D,W,ǝ,R,D;s; 
th,e;DH,AH;s; 
b,l,a,ck;B,L,AE,K;s; 
d,ie,d;D,AY,D;s; 
h,i,s;HH,IH,Z;s; 
a,n,d;AH,N,D;s; 
l,e,f,t;L,EH,F,T;s; 
b,e,h,i,n,d;B,IH,ə,IH,N,D;s; 
h,i,m;HH,IH,M;s; 
h,i,s;HH,IH,Z;s; 
o,n,l,y;OW,N,L,IY;s; 
s,o,n;S,AO,̃;s; 
wh,o;HH,UW;s; 
a,f,t,e,r;AW,F,T,ǝ,R;s; 
e,d,w,a,r,d;e,D,W,ǝ,R,D;s; 
th,e;DH,AH;s; 
d,ea,th;D,EH,TH;s; 
a,s;AE,Z;s; 
t,i,ll;T,IH,L;s; 
h,e,n,r,y;HH,EH,N,R,IY;s; 
o,f;AH,V;s; 
l,a,n,c,a,s,t,e,r;L,AW,NG,K,AW,S,T,ǝ,R;s; 
th,e;DH,AH;s; 
e,l,d,e,s,t;EH,L,D,AH,S,T;s; 
s,o,n;S,AO,̃;s; 
a,n,d;AH,N,D;s; 
o,f;AH,V;s; 
o,f;AH,V;s; 
g,au,n,t;G,AO,N,T;s; 
b,y;B,AY;s; 
th,e;DH,AH;s; 
o,f;AH,V;s; 
h,e,n,r,y;HH,EH,N,R,IY;s; 
th,e;DH,AH;s; 
f,ou,r,th;F,AO,R,TH;s; 
o,n;AA,N;s; 
th,e;DH,AH;s; 
r,ea,l,m;R,EH,L,M;s; 
d,e,p,o,s,e,d;D,IH,P,OW,Z,IH,D;s; 
th,e;DH,AH;s; 
s,e,n,t;S,EH,N,T;s; 
h,i,s;HH,IH,Z;s; 
p,oo,r;P,UH,R;s; 
t,o;T,UW;s; 
f,r,o,m;F,R,AH,M;s; 
sh,e;SH,IY;s; 
a,n,d;AH,N,D;s; 
h,i,m;HH,IH,M;s; 
t,o;T,UW;s; 
p,o,m,f,r,e,t;P,ɤ,M,F,r,IH,T;s; 
a,s;AE,Z;s; 
a,ll;AA,L;s; 
y,ou;Y,UW;s; 
h,a,r,m,l,e,ss;HH,AA,R,M,L,AH,S;s; 
w,a,s;W,AA,Z;s; 
b,y;B,AY;s; 
a,n,d;AH,N,D;s; 
n,o,t;N,AA,T;s; 
b,y;B,AY;s; 
f,o,r;F,AO,R;s; 
th,e;DH,AH;s; 
b,ei,n,g;B,IY,IH,NG;s; 
d,ea,d;D,EH,D;s; 
th,e;DH,AH;s; 
o,f;AH,V;s; 
th,e;DH,AH;s; 
s,o,n;S,AO,̃;s; 
th,e;DH,AH;s; 
s,o,n;S,AO,̃;s; 
o,f;AH,V;s; 
f,r,o,m;F,R,AH,M;s; 
i;AY;s; 
c,l,ai,m;K,L,EH,M;s; 
th,e;DH,AH;s; 
c,r,o,w,n;K,r,ǝ,UH,N;s; 
h,a,d;HH,AE,D;s; 
a;AH;s; 
wh,o;HH,UW;s; 
e,d,m,u,n,d;EH,D,M,AH,N,D;s; 
m,o,r,t,i,m,e,r;M,AO,R,T,IH,M,ǝ,R;s; 
o,f;AH,V;s; 
e,d,m,u,n,d;EH,D,M,AH,N,D;s; 
h,a,d;HH,AE,D;s; 
o,f;AH,V;s; 
h,a,d;HH,AE,D;s; 
e,d,m,u,n,d;EH,D,M,AH,N,D;s; 
a,n,d;AH,N,D;s; 
e,l,ea,n,o,r;EH,L,AH,N,AO,R;s; 
h,i,s;HH,IH,Z;s; 
e,l,d,e,s,t;EH,L,D,AH,S,T;s; 
m,y;M,AY;s; 
b,ei,n,g;B,IY,IH,NG;s; 
u,n,t,o;AH,N,T,UW;s; 
th,e;DH,AH;s; 
c,r,o,w,n;K,r,ǝ,UH,N;s; 
o,f;AH,V;s; 
c,a,m,b,r,i,ge;K,EY,M,B,R,IH,JH;s; 
wh,o;HH,UW;s; 
w,a,s;W,AA,Z;s; 
s,o,n;S,AO,̃;s; 
t,o;T,UW;s; 
e,d,m,u,n,d;EH,D,M,AH,N,D;s; 
e,d,w,a,r,d;e,D,W,ǝ,R,D;s; 
th,e;DH,AH;s; 
f,i,f,th;F,IH,F,T;s; 
s,o,n;S,AO,̃;s; 
b,y;B,AY;s; 
i;AY;s; 
c,l,ai,m;K,L,EH,M;s; 
th,e;DH,AH;s; 
sh,e;SH,IY;s; 
w,a,s;W,AA,Z;s; 
t,o;T,UW;s; 
o,f;AH,V;s; 
wh,o;HH,UW;s; 
w,a,s;W,AA,Z;s; 
th,e;DH,AH;s; 
s,o,n;S,AO,̃;s; 
o,f;AH,V;s; 
e,d,m,u,n,d;EH,D,M,AH,N,D;s; 
m,o,r,t,i,m,e,r;M,AO,R,T,IH,M,ǝ,R;s; 
wh,o;HH,UW;s; 
u,n,t,o;AH,N,T,UW;s; 
o,f;AH,V;s; 
s,o;S,OW;s; 
i,f;IH,F;s; 
th,e;DH,AH;s; 
o,f;AH,V;s; 
th,e;DH,AH;s; 
e,l,d,e,r;e,L,D,ǝ,R;s; 
s,o,n;S,AO,̃;s; 
th,e;DH,AH;s; 
i;AY;s; 
a,m;AE,M;s; 
w,e;W,IY;s; 
th,a,n,k;TH,AE,NG,K;s; 
y,ou;Y,UW;s; 
l,o,r,d,s;L,AO,R,D,Z;s; 
b,u,t;B,AH,T;s; 
i;AY;s; 
a,m;AE,M;s; 
n,o,t;N,AA,T;s; 
y,ou,r;Y,AO,R;s; 
t,i,ll;T,IH,L;s; 
i;AY;s; 
b,e;B,IY;s; 
a,n,d;AH,N,D;s; 
th,a,t;DH,AE,T;s; 
m,y;M,AY;s; 
b,e;B,IY;s; 
w,i,th;W,IH,DH;s; 
o,f;AH,V;s; 
th,e;DH,AH;s; 
o,f;AH,V;s; 
l,a,n,c,a,s,t,e,r;L,AW,NG,K,AW,S,T,ǝ,R;s; 
a,n,d;AH,N,D;s; 
n,o,t;N,AA,T;s; 
s,u,dd,e,n,l,y;S,AH,D,AH,N,L,IY;s; 
t,o;T,UW;s; 
b,e;B,IY;s; 
b,u,t;B,AH,T;s; 
w,i,th;W,IH,DH;s; 
a,n,d;AH,N,D;s; 
s,i,l,e,n,t;S,AY,L,AH,N,T;s; 
d,o;D,OW;s; 
